"id","drug_id","synonym"
"22804","118","Acetamide, N-(4-ethoxyphenyl)-"
"22805","118","4-Ethoxyacetanilide"
"22806","118","p-Acetophenetidine"
"22807","118","Fenacetina"
"22808","118","Fenidina"
"22809","118","Pertonal"
"22810","118","Phenacet"
"22811","118","Phenacetinum"
"22812","118","Phenacitin"
"22813","118","Phenedina"
"22814","118","Phenidin"
"22815","118","Pyraphen"
"22816","118","Fenina"
"22817","118","Kalmin"
"22818","118","p-Ethoxyacetanilide"
"22819","118","Phenin"
"22820","118","p-Acetophenetide"
"22821","118","p-Acetphenetidin"
"22822","118","Phenazetina"
"22823","118","Tetracydin"
"22824","118","Clistanol"
"22825","118","Coriforte"
"22826","118","Daprisal"
"22827","118","Dasikon"
"22828","118","Dolostop"
"22829","118","Edrisal"
"22830","118","Empiral"
"22831","118","Emprazil"
"22832","118","Epragen"
"22833","118","Fortacyl"
"22834","118","Gelonida"
"22835","118","Gewodin"
"22836","118","Helvagit"
"22837","118","Hocophen"
"22838","118","Melabon"
"22839","118","Melaforte"
"22840","118","Pamprin"
"22841","118","Paramette"
"22842","118","Paratodol"
"22843","118","Phenodyne"
"22844","118","Pyrroxate"
"22845","118","Quadronal"
"22846","118","Salgydal"
"22847","118","Sanalgine"
"22848","118","Seranex"
"22849","118","Sinedal"
"22850","118","Sinubid"
"22851","118","Sinutab"
"22852","118","Stellacyl"
"22853","118","Synalogos"
"22854","118","Treupel"
"22855","118","Veganine"
"22856","118","Anapac"
"22857","118","Fenia"
"22858","118","Malex"
"22859","118","Tacol"
"22860","118","Viden"
"22861","118","Xaril"
"22862","118","Acetylphenetidin"
"22863","118","para-Phenacetin"
"22864","118","Bromo seltzer"
"22865","118","Kafa"
"22866","118","Phenaphen plus"
"22867","118","Robaxisal-ph"
"22868","118","Aceto-4-phenetidine"
"22869","118","Citra-fort"
"22870","118","Super Anahist"
"22871","118","Dasin ch"
"22872","118","Emprazil-C"
"22873","118","Acet-p-phenalide"
"22874","118","Coryban-D"
"22875","118","Paracetophenetidin"
"22876","118","Hjorton'S powder"
"22877","118","Acet-p-phenetidin"
"22878","118","Thephorin A-C"
"22879","118","N-Acetyl-p-phenetidine"
"22880","118","Buff-A-Comp"
"22881","118","Para-acetphenetidin"
"22882","118","1-Acetamido-4-ethoxybenzene"
"22883","118","Fiorinal"
"22884","118","Sinutabs"
"22885","118","Saridon"
"22886","118","Aceto-para-phenalide"
"22887","118","para-Acetophenetidide"
"22888","118","Darvon compound"
"22889","118","Acetanilide, 4'-ethoxy-"
"22890","118","Synalgos-dc"
"22891","118","p-Phenetidine, N-acetyl-"
"22892","118","Aceto-para-phenetidide"
"22893","118","Rcra waste number U187"
"22894","118","para-Acetophenetidine"
"22895","118","Fenacetin"
"22896","118","para-Ethoxyacetanilide"
"22897","118","N-para-Ethoxyphenylacetamide"
"22898","118","CCRIS 496"
"22899","118","HSDB 3152"
"22900","118","N-Acetyl-4-ethoxyaniline"
"22901","118","N-Acetyl-para-phenetidine"
"22902","118","UNII-ER0CTH01H9"
"22903","118","p-Ethoxyanilid kyseliny octove"
"22904","118","BRN 1869238"
"22905","118","1-Acetyl-p-phenetidin"
"22906","118","AI3-00783"
"22907","118","Acetamide, N-(4-ethoxyphenol)-"
"22908","118","NSC 7651"
"22909","118","4-(Acetylamino)phenetole"
"22910","118","EINECS 200-533-0"
"22911","118","RCRA waste no. U187"
"22912","118","ER0CTH01H9"
"22913","118","N-(4-ethoxyphenyl)ethanamide"
"22914","118","N-(4-ethoxyphenyl)-acetamide"
"22915","118","CHEBI:8050"
"22916","118","CPJSUEIXXCENMM-UHFFFAOYSA-N"
"22917","118","MFCD00009094"
"22918","118","CAS-62-44-2"
"22919","118","NCGC00016281-06"
"22920","118","DSSTox_CID_1116"
"22921","118","DSSTox_RID_75948"
"22922","118","DSSTox_GSID_21116"
"22923","118","SMR000752916"
"22924","118","SR-01000787183"
"22925","118","Acetophenidin"
"22926","118","Terracydin"
"22927","118","paracetophentidin"
"22928","118","Acetylphenetidine"
"22929","118","Zactirin compound"
"22930","118","p-Acetophenetitide"
"22931","118","acet-p-phenal ide"
"22932","118","4-Acetophenetidide"
"22933","118","Prestwick_862"
"22934","118","Phenacetin, 97%"
"22935","118","4-Ethoxy-acetanilid"
"22936","118","N-acetylphenetylamine"
"22937","118","4-Ethoxy-acetanilide"
"22938","118","ASA COMPOUND"
"22939","118","Spectrum_000782"
"22940","118","Acetanilide, p-ethoxy-"
"22941","118","N-Acetyl-p-ethoxyaniline"
"22942","118","Prestwick0_000533"
"22943","118","Prestwick1_000533"
"22944","118","Prestwick2_000533"
"22945","118","Prestwick3_000533"
"22946","118","Spectrum2_001940"
"22947","118","Spectrum3_001404"
"22948","118","Spectrum4_000515"
"22949","118","Spectrum5_001902"
"22950","118","p-Acetophenetidide (8CI)"
"22951","118","N-Acetyl-4-ethoxyani line"
"22952","118","WLN: 2OR DMV1"
"22953","118","SCHEMBL23280"
"22954","118","4'-Ethoxyacetanilide, 97%"
"22955","118","BSPBio_000545"
"22956","118","BSPBio_003048"
"22957","118","KBioGR_001089"
"22958","118","KBioSS_001262"
"22959","118","ZINC602"
"22960","118","MLS001304971"
"22961","118","MLS002153862"
"22962","118","MLS002303055"
"22963","118","4-Ethoxy-1-acetylaminobenzene"
"22964","118","ARONIS25011"
"22965","118","CHEMBL16073"
"22966","118","DivK1c_000580"
"22967","118","SPECTRUM1500642"
"22968","118","SPBio_001979"
"22969","118","SPBio_002466"
"22970","118","BPBio1_000601"
"22971","118","GTPL7402"
"22972","118","DTXSID1021116"
"22973","118","SCHEMBL20476396"
"22974","118","HMS501M22"
"22975","118","KBio1_000580"
"22976","118","KBio2_001262"
"22977","118","KBio2_003830"
"22978","118","KBio2_006398"
"22979","118","KBio3_002268"
"22980","118","NSC7651"
"22981","118","NINDS_000580"
"22982","118","HMS1569L07"
"22983","118","HMS1921M21"
"22984","118","HMS2092E14"
"22985","118","HMS2096L07"
"22986","118","HMS2234P11"
"22987","118","HMS3373I02"
"22988","118","HMS3651N07"
"22989","118","HMS3713L07"
"22990","118","Pharmakon1600-01500642"
"22991","118","BCP09084"
"22992","118","HY-B0476"
"22993","118","KS-00000W7P"
"22994","118","KS-000046XI"
"22995","118","NSC-7651"
"22996","118","Tox21_110347"
"22997","118","Tox21_201926"
"22998","118","Tox21_302895"
"22999","118","BBL004038"
"23000","118","BDBM50420191"
"23001","118","CCG-39439"
"23002","118","LS-269"
"23003","118","NSC757401"
"23004","118","STK011463"
"23005","118","AKOS000370201"
"23006","118","Tox21_110347_1"
"23007","118","ACN-048769"
"23008","118","CS-2590"
"23009","118","DB03783"
"23010","118","MCULE-2069106916"
"23011","118","NSC-757401"
"23012","118","IDI1_000580"
"23013","118","NCGC00016281-01"
"23014","118","NCGC00016281-02"
"23015","118","NCGC00016281-03"
"23016","118","NCGC00016281-04"
"23017","118","NCGC00016281-05"
"23018","118","NCGC00016281-07"
"23019","118","NCGC00016281-08"
"23020","118","NCGC00016281-11"
"23021","118","NCGC00091376-01"
"23022","118","NCGC00091376-02"
"23023","118","NCGC00091376-03"
"23024","118","NCGC00091376-04"
"23025","118","NCGC00091376-05"
"23026","118","NCGC00256345-01"
"23027","118","NCGC00259475-01"
"23028","118","AC-28909"
"23029","118","AK174284"
"23030","118","S361"
"23031","118","SC-18380"
"23032","118","SBI-0051571.P002"
"23033","118","AB1009489"
"23034","118","DB-054164"
"23035","118","AB00052135"
"23036","118","FT-0631277"
"23037","118","P1669"
"23038","118","S2577"
"23039","118","ST45053771"
"23040","118","SW196989-3"
"23041","118","T8098"
"23042","118","A11906"
"23043","118","BIM-0051571.0001"
"23044","118","C07591"
"23045","118","D00569"
"23046","118","AB00052135_10"
"23047","118","AB00052135_11"
"23048","118","A833774"
"23049","118","Q419175"
"23050","118","SR-01000787183-2"
"23051","118","SR-01000787183-3"
"23052","118","BRD-K38323065-001-05-8"
"23053","118","BRD-K38323065-001-09-0"
"23054","118","N4E"
"23055","119","N-NITROSODIETHYLAMINE"
"23056","119","Diethylnitrosamine"
"23057","119","55-18-5"
"23058","119","Diethylnitrosoamine"
"23059","119","NDEA"
"23060","119","N-Ethyl-N-nitrosoethanamine"
"23061","119","N,N-Diethylnitrosamine"
"23062","119","N,N-Diethylnitrosoamine"
"23063","119","Nitrosodiethylamine"
"23064","119","Ethanamine, N-ethyl-N-nitroso-"
"23065","119","Diethylnitrosamide"
"23066","119","N,N-diethylnitrous amide"
"23067","119","Diethylamine, N-nitroso-"
"23068","119","Diaethylnitrosamin"
"23069","119","N-Nitroso-N,N-diethylamine"
"23070","119","DEN (mutagen)"
"23071","119","Ethylamine, N-nitrosodi-"
"23072","119","DENA"
"23073","119","DEN"
"23074","119","RCRA waste number U174"
"23075","119","N-Diethylnitrosamine"
"23076","119","NSC 132"
"23077","119","Nitrosamine, diethyl-"
"23078","119","N-Nitroso-diaethylamine"
"23079","119","C4H10N2O"
"23080","119","UNII-3IQ78TTX1A"
"23081","119","CCRIS 239"
"23082","119","N-Ethyl-N-nitroso-ethanamine"
"23083","119","HSDB 4001"
"23084","119","EINECS 200-226-1"
"23085","119","RCRA waste no. U174"
"23086","119","BRN 1744991"
"23087","119","3IQ78TTX1A"
"23088","119","n-nitrosodiethylamine (ndea)"
"23089","119","1,1-Diethyl-2-oxohydrazine"
"23090","119","AI3-62031"
"23091","119","CHEBI:34873"
"23092","119","WBNQDOYYEUMPFS-UHFFFAOYSA-N"
"23093","119","N-Nitrosodiethlamine"
"23094","119","DSSTox_CID_1028"
"23095","119","DSSTox_RID_75913"
"23096","119","DSSTox_GSID_21028"
"23097","119","CAS-55-18-5"
"23098","119","nitrous diethylamide"
"23099","119","diethyl-nitroso-amine"
"23100","119","n-nitroso-diethylamine"
"23101","119","ethylamine, N-Nitrosdi"
"23102","119","N,N-Diethylnitrosam ine"
"23103","119","ACMC-1B13I"
"23104","119","N-Ethyl-N-nitroso-ethylamine"
"23105","119","N-Nitrosodiethylamine, liquid"
"23106","119","MLS002415760"
"23107","119","BIDD:ER0527"
"23108","119","SCHEMBL106629"
"23109","119","WLN: ONN2&2"
"23110","119","CHEMBL164290"
"23111","119","NSC132"
"23112","119","1,1-Diethyl-2-oxohydrazine #"
"23113","119","DTXSID2021028"
"23114","119","CTK3J0348"
"23115","119","NSC-132"
"23116","119","HMS3039G08"
"23117","119","BCP19136"
"23118","119","KS-00000WB4"
"23119","119","ZINC3875370"
"23120","119","Tox21_201255"
"23121","119","Tox21_300533"
"23122","119","5025AF"
"23123","119","ANW-32254"
"23124","119","MFCD00013890"
"23125","119","STL220642"
"23126","119","AKOS015903105"
"23127","119","FCH1115748"
"23128","119","LS-1352"
"23129","119","MCULE-8931177297"
"23130","119","RTR-032019"
"23131","119","TRA0096973"
"23132","119","NCGC00091350-01"
"23133","119","NCGC00091350-02"
"23134","119","NCGC00091350-03"
"23135","119","NCGC00091350-04"
"23136","119","NCGC00254309-01"
"23137","119","NCGC00258807-01"
"23138","119","SMR001370919"
"23139","119","SY053647"
"23140","119","DB-052695"
"23141","119","TR-032019"
"23142","119","D0516"
"23143","119","FT-0631240"
"23144","119","ST45244472"
"23145","119","C14422"
"23146","119","28719-EP2283001A2"
"23147","119","28719-EP2314579A1"
"23148","119","C-51605"
"23149","119","Q22138388"
"23150","120","ALPIDEM"
"23151","120","82626-01-5"
"23152","120","Ananxyl"
"23153","120","UNII-I93SC245QZ"
"23154","120","SL 80.0342-00"
"23155","120","CHEMBL54349"
"23156","120","I93SC245QZ"
"23157","120","S-800342"
"23158","120","NCGC00182850-01"
"23159","120","DSSTox_CID_28972"
"23160","120","DSSTox_RID_83237"
"23161","120","DSSTox_GSID_49046"
"23162","120","Alpidemum"
"23163","120","CAS-82626-01-5"
"23164","120","C21H23Cl2N3O"
"23165","120","SL 80-0342"
"23166","120","SCHEMBL122619"
"23167","120","DTXSID8049046"
"23168","120","BDBM22041"
"23169","120","CTK8F7677"
"23170","120","CHEBI:135649"
"23171","120","ZINC599598"
"23172","120","Tox21_113593"
"23173","120","MFCD00866978"
"23174","120","PDSP1_000633"
"23175","120","PDSP2_000628"
"23176","120","AKOS016014168"
"23177","120","Tox21_113593_1"
"23178","120","NCGC00182850-02"
"23179","120","CC-24030"
"23180","120","AX8113611"
"23181","120","LS-177694"
"23182","120","FT-0630911"
"23183","120","D02833"
"23184","120","SL-80.0342-00"
"23185","120","C-21788"
"23186","120","SR-01000944944"
"23187","120","Q4735440"
"23188","120","SR-01000944944-1"
"23189","121","venlafaxine"
"23190","121","93413-69-5"
"23191","121","Elafax"
"23192","121","D,L-Venlafaxine"
"23193","121","Venlafaxina"
"23194","121","Venlafaxinum"
"23195","121","Venlafaxin"
"23196","121","Efectin"
"23197","121","CHEBI:9943"
"23198","121","PNVNVHUZROJLTJ-UHFFFAOYSA-N"
"23199","121","HSDB 6699"
"23200","121","NCGC00095109-01"
"23201","121","DSSTox_CID_3737"
"23202","121","DSSTox_RID_77175"
"23203","121","DSSTox_GSID_23737"
"23204","121","Venlafexine"
"23205","121","VenlafaxineXR"
"23206","121","Venlafaxine ER"
"23207","121","Efectin (TN)"
"23208","121","Venlafaxine (INN)"
"23209","121","CAS-93413-69-5"
"23210","121","venlafaxine (Effexor)"
"23211","121","SR-01000762930"
"23212","121","DL-Venlafaxine"
"23213","121","Venflaxine EP"
"23214","121","Spectrum_001671"
"23215","121","SpecPlus_000842"
"23216","121","Spectrum2_000542"
"23217","121","Spectrum3_000989"
"23218","121","Spectrum4_001115"
"23219","121","Spectrum5_001516"
"23220","121","CHEMBL637"
"23221","121","EC 618-944-2"
"23222","121","N,N,O-Didesmethylvenlafaxine"
"23223","121","SCHEMBL35154"
"23224","121","BSPBio_002657"
"23225","121","KBioGR_001590"
"23226","121","KBioSS_002151"
"23227","121","MLS006011859"
"23228","121","DivK1c_006938"
"23229","121","SPECTRUM1504171"
"23230","121","SPBio_000583"
"23231","121","GTPL7321"
"23232","121","DTXSID6023737"
"23233","121","BDBM82071"
"23234","121","CTK8F8921"
"23235","121","KBio1_001882"
"23236","121","KBio2_002151"
"23237","121","KBio2_004719"
"23238","121","KBio2_007287"
"23239","121","KBio3_001877"
"23240","121","HMS1922F05"
"23241","121","HMS2090F04"
"23242","121","HMS2093A12"
"23243","121","HMS3714K11"
"23244","121","Pharmakon1600-01504171"
"23245","121","HY-B0196"
"23246","121","Tox21_111425"
"23247","121","CCG-39577"
"23248","121","NSC_62923"
"23249","121","NSC758676"
"23250","121","s5655"
"23251","121","STK621394"
"23252","121","AKOS005555049"
"23253","121","Tox21_111425_1"
"23254","121","AC-1547"
"23255","121","API0004581"
"23256","121","AT-6375"
"23257","121","CS-2129"
"23258","121","DB00285"
"23259","121","MCULE-6632261838"
"23260","121","NSC-758676"
"23261","121","SDCCGSBI-0052740.P003"
"23262","121","NCGC00095109-02"
"23263","121","NCGC00095109-03"
"23264","121","NCGC00095109-04"
"23265","121","NCGC00095109-05"
"23266","121","NCGC00095109-06"
"23267","121","NCGC00095109-08"
"23268","121","AK116310"
"23269","121","K700"
"23270","121","LS-57095"
"23271","121","SC-25322"
"23272","121","SMR002204138"
"23273","121","WY-45655"
"23274","121","SBI-0052740.P002"
"23275","121","AB1004809"
"23276","121","AX8023170"
"23277","121","CAS_93413-69-5"
"23278","121","CAS_99300-78-4"
"23279","121","DB-057399"
"23280","121","FT-0642242"
"23281","121","ST24037045"
"23282","121","C07187"
"23283","121","D08670"
"23284","121","AB00053751-08"
"23285","121","AB00053751-10"
"23286","121","AB00053751-11"
"23287","121","AB00053751_12"
"23288","121","AB00053751_13"
"23289","121","413V695"
"23290","121","Q898407"
"23291","121","SR-01000762930-3"
"23292","121","SR-01000762930-4"
"23293","121","BRD-A51714012-001-02-3"
"23294","121","BRD-A51714012-003-01-1"
"23295","122","clozapine"
"23296","122","5786-21-0"
"23297","122","Leponex"
"23298","122","Clozapin"
"23299","122","Fazaclo"
"23300","122","CLOZARIL"
"23301","122","Clorazil"
"23302","122","Iprox"
"23303","122","Clozapina"
"23304","122","Clozapinum"
"23305","122","HF-1854"
"23306","122","W-801"
"23307","122","HF 1854"
"23308","122","UNII-J60AR2IKIC"
"23309","122","CCRIS 9171"
"23310","122","HSDB 6478"
"23311","122","CHEMBL42"
"23312","122","EINECS 227-313-7"
"23313","122","J60AR2IKIC"
"23314","122","BRN 0764984"
"23315","122","C18H19ClN4"
"23316","122","MLS000028472"
"23317","122","CHEBI:3766"
"23318","122","Asaleptin"
"23319","122","Lepotex"
"23320","122","QZUDBNBUXVUHMW-UHFFFAOYSA-N"
"23321","122","Fazaclo ODT"
"23322","122","NCGC00015254-12"
"23323","122","CPD000058365"
"23324","122","SMR000058365"
"23325","122","CAS-5786-21-0"
"23326","122","DSSTox_CID_2855"
"23327","122","DSSTox_RID_76759"
"23328","122","DSSTox_GSID_22855"
"23329","122","1333667-72-3"
"23330","122","W-105432"
"23331","122","Azaleptine"
"23332","122","Versacloz"
"23333","122","Clozaril (TN)"
"23334","122","LX 100-129"
"23335","122","SR-01000000096"
"23336","122","Clozapine, solid"
"23337","122","LEX-123"
"23338","122","Prestwick_693"
"23339","122","MFCD00153785"
"23340","122","Clozapine (Clozaril)"
"23341","122","KS-1166"
"23342","122","Spectrum_000139"
"23343","122","Tocris-0444"
"23344","122","Opera_ID_482"
"23345","122","Prestwick0_000350"
"23346","122","Prestwick1_000350"
"23347","122","Spectrum2_000919"
"23348","122","Spectrum3_001828"
"23349","122","Spectrum4_000898"
"23350","122","Lopac-C-6305"
"23351","122","GTPL38"
"23352","122","C 6305"
"23353","122","Clozapine resolution mixture"
"23354","122","SCHEMBL8397"
"23355","122","REGID_for_CID_2818"
"23356","122","SCHEMBL33323"
"23357","122","KBioGR_000310"
"23358","122","KBioGR_001336"
"23359","122","KBioSS_000310"
"23360","122","KBioSS_000599"
"23361","122","MLS001077282"
"23362","122","DivK1c_000343"
"23363","122","SPECTRUM1500685"
"23364","122","SPBio_000798"
"23365","122","SPBio_002340"
"23366","122","DTXSID5022855"
"23367","122","BDBM22869"
"23368","122","CHEBI:92657"
"23369","122","CTK6I2968"
"23370","122","HMS501B05"
"23371","122","KBio1_000343"
"23372","122","KBio2_000310"
"23373","122","KBio2_000599"
"23374","122","KBio2_002878"
"23375","122","KBio2_003167"
"23376","122","KBio2_005446"
"23377","122","KBio2_005735"
"23378","122","KBio3_000619"
"23379","122","KBio3_000620"
"23380","122","KBio3_002979"
"23381","122","AOB5635"
"23382","122","NINDS_000343"
"23383","122","Bio1_000436"
"23384","122","Bio1_000925"
"23385","122","Bio1_001414"
"23386","122","Bio2_000310"
"23387","122","Bio2_000790"
"23388","122","HMS1361P12"
"23389","122","HMS1569E21"
"23390","122","HMS1791P12"
"23391","122","HMS1921C16"
"23392","122","HMS1989P12"
"23393","122","HMS2089L13"
"23394","122","HMS2092I16"
"23395","122","HMS2096E21"
"23396","122","HMS2235E19"
"23397","122","HMS3259J17"
"23398","122","HMS3260H14"
"23399","122","HMS3266A10"
"23400","122","HMS3371H05"
"23401","122","HMS3402P12"
"23402","122","HMS3414F09"
"23403","122","HMS3657E15"
"23404","122","HMS3678F09"
"23405","122","HMS3713E21"
"23406","122","HMS3742K03"
"23407","122","Pharmakon1600-01500685"
"23408","122","BCP25196"
"23409","122","ZINC3872123"
"23410","122","Tox21_110113"
"23411","122","Tox21_500276"
"23412","122","ANW-42470"
"23413","122","BDBM50001884"
"23414","122","BG0154"
"23415","122","CC0176"
"23416","122","CCG-39881"
"23417","122","GP7633"
"23418","122","NSC757429"
"23419","122","s2459"
"23420","122","ZINC19796155"
"23421","122","AKOS005064444"
"23422","122","AKOS026749900"
"23423","122","Tox21_110113_1"
"23424","122","CS-0644"
"23425","122","DB00363"
"23426","122","LP00276"
"23427","122","MCULE-3665900006"
"23428","122","NC00667"
"23429","122","NSC-757429"
"23430","122","SDCCGSBI-0050264.P005"
"23431","122","NCGC00015254-01"
"23432","122","NCGC00015254-02"
"23433","122","NCGC00015254-03"
"23434","122","NCGC00015254-04"
"23435","122","NCGC00015254-05"
"23436","122","NCGC00015254-06"
"23437","122","NCGC00015254-07"
"23438","122","NCGC00015254-08"
"23439","122","NCGC00015254-09"
"23440","122","NCGC00015254-10"
"23441","122","NCGC00015254-11"
"23442","122","NCGC00015254-13"
"23443","122","NCGC00015254-14"
"23444","122","NCGC00015254-15"
"23445","122","NCGC00015254-16"
"23446","122","NCGC00015254-17"
"23447","122","NCGC00015254-18"
"23448","122","NCGC00015254-20"
"23449","122","NCGC00022902-02"
"23450","122","NCGC00022902-04"
"23451","122","NCGC00022902-05"
"23452","122","NCGC00022902-06"
"23453","122","NCGC00022902-07"
"23454","122","NCGC00022902-08"
"23455","122","NCGC00022902-09"
"23456","122","NCGC00022902-10"
"23457","122","NCGC00022902-11"
"23458","122","NCGC00022902-12"
"23459","122","NCGC00022902-13"
"23460","122","NCGC00188978-01"
"23461","122","NCGC00260961-01"
"23462","122","H482"
"23463","122","HY-14539"
"23464","122","LS-60881"
"23465","122","SAM002548976"
"23466","122","SAM002589962"
"23467","122","SC-12183"
"23468","122","SC-26976"
"23469","122","SBI-0050264.P004"
"23470","122","AB0013069"
"23471","122","AB1009321"
"23472","122","DB-053121"
"23473","122","TC-063560"
"23474","122","D-107"
"23475","122","EU-0100276"
"23476","122","FT-0082373"
"23477","122","FT-0600382"
"23478","122","SW220247-1"
"23479","122","EN300-52510"
"23480","122","A10236"
"23481","122","C06924"
"23482","122","D00283"
"23483","122","W-2845"
"23484","122","AB00052158-13"
"23485","122","AB00052158-14"
"23486","122","AB00052158_15"
"23487","122","AB00052158_16"
"23488","122","786C210"
"23489","122","C-36335"
"23490","122","L000195"
"23491","122","L013417"
"23492","122","Q221361"
"23493","122","SR-01000000096-2"
"23494","122","SR-01000000096-4"
"23495","122","SR-01000000096-5"
"23496","122","SR-01000000096-8"
"23497","122","BRD-K37289225-001-09-1"
"23498","122","BRD-K37289225-001-23-2"
"23499","122","Z1245633277"
"23500","123","buspirone"
"23501","123","36505-84-7"
"23502","123","Ansial"
"23503","123","Buspirona"
"23504","123","Buspironum"
"23505","123","UNII-TK65WKS8HL"
"23506","123","MJ-9022-1"
"23507","123","CHEMBL49"
"23508","123","EINECS 253-072-2"
"23509","123","TK65WKS8HL"
"23510","123","BRN 0964904"
"23511","123","CHEBI:3223"
"23512","123","QWCRAEMEVRGPNT-UHFFFAOYSA-N"
"23513","123","C21H31N5O2"
"23514","123","NCGC00015162-04"
"23515","123","DSSTox_CID_2707"
"23516","123","DSSTox_RID_76696"
"23517","123","DSSTox_GSID_22707"
"23518","123","W-106606"
"23519","123","Buspirone-MDTS"
"23520","123","Buspirone (INN)"
"23521","123","CAS-36505-84-7"
"23522","123","Gen-Buspirone (TN)"
"23523","123","Spectrum_001756"
"23524","123","Tocris-0962"
"23525","123","Prestwick0_000369"
"23526","123","Prestwick1_000369"
"23527","123","Prestwick2_000369"
"23528","123","Prestwick3_000369"
"23529","123","Lopac-B-7148"
"23530","123","Biomol-NT_000108"
"23531","123","GTPL36"
"23532","123","Lopac0_000223"
"23533","123","SCHEMBL16398"
"23534","123","BSPBio_000497"
"23535","123","KBioSS_002236"
"23536","123","BIDD:GT0519"
"23537","123","DivK1c_000921"
"23538","123","SPBio_002418"
"23539","123","AZA012"
"23540","123","BPBio1_000547"
"23541","123","BPBio1_001403"
"23542","123","DTXSID2022707"
"23543","123","KBio1_000921"
"23544","123","KBio2_002236"
"23545","123","KBio2_004804"
"23546","123","KBio2_007372"
"23547","123","BCI-024"
"23548","123","NINDS_000921"
"23549","123","HMS2090K19"
"23550","123","ZINC1530571"
"23551","123","C13H21NO2.C9H14N4"
"23552","123","Tox21_110092"
"23553","123","Tox21_302371"
"23554","123","BDBM50001859"
"23555","123","STK086268"
"23556","123","AKOS002313325"
"23557","123","Tox21_110092_1"
"23558","123","CCG-204318"
"23559","123","DB00490"
"23560","123","MCULE-1919697845"
"23561","123","SDCCGSBI-0050211.P004"
"23562","123","ACM36505847"
"23563","123","IDI1_000921"
"23564","123","MRF-0000691"
"23565","123","NCGC00015162-01"
"23566","123","NCGC00015162-02"
"23567","123","NCGC00015162-03"
"23568","123","NCGC00015162-05"
"23569","123","NCGC00015162-06"
"23570","123","NCGC00015162-07"
"23571","123","NCGC00015162-08"
"23572","123","NCGC00015162-10"
"23573","123","NCGC00016820-01"
"23574","123","NCGC00024905-01"
"23575","123","NCGC00024905-02"
"23576","123","NCGC00024905-03"
"23577","123","NCGC00255227-01"
"23578","123","AK129737"
"23579","123","LS-22723"
"23580","123","SC-77430"
"23581","123","SBI-0050211.P003"
"23582","123","AX8227689"
"23583","123","CAS-33386-08-2"
"23584","123","AB00053432"
"23585","123","FT-0621488"
"23586","123","ST50759566"
"23587","123","4332-EP2275420A1"
"23588","123","4332-EP2280008A2"
"23589","123","4332-EP2298764A1"
"23590","123","4332-EP2298765A1"
"23591","123","4332-EP2298776A1"
"23592","123","4332-EP2305678A1"
"23593","123","C06861"
"23594","123","D07593"
"23595","123","AB00053432-12"
"23596","123","AB00053432_13"
"23597","123","505B847"
"23598","123","L001110"
"23599","123","Q412194"
"23600","123","BRD-K93461745-001-01-5"
"23601","123","BRD-K93461745-003-03-7"
"23602","123","BRD-K93461745-003-14-4"
"23603","124","nefazodone"
"23604","124","83366-66-9"
"23605","124","Nefazodona"
"23606","124","Nefazodonum"
"23607","124","UNII-59H4FCV1TF"
"23608","124","CHEMBL623"
"23609","124","59H4FCV1TF"
"23610","124","CHEBI:7494"
"23611","124","VRBKIVRKKCLPHA-UHFFFAOYSA-N"
"23612","124","Nefadar"
"23613","124","Nefazodone (INN)"
"23614","124","SMR000550487"
"23615","124","NCGC00165846-02"
"23616","124","C25H32ClN5O2"
"23617","124","SR-01000759312"
"23618","124","SCHEMBL35089"
"23619","124","MLS001165769"
"23620","124","MLS001195657"
"23621","124","BIDD:GT0789"
"23622","124","GTPL7247"
"23623","124","DTXSID2023357"
"23624","124","HMS2090D17"
"23625","124","HMS2231I17"
"23626","124","HMS3264K04"
"23627","124","HMS3372C02"
"23628","124","Pharmakon1600-01502314"
"23629","124","ZINC538065"
"23630","124","BCP30990"
"23631","124","BDBM50069447"
"23632","124","NSC760344"
"23633","124","AKOS015907198"
"23634","124","API0003523"
"23635","124","CCG-213026"
"23636","124","DB01149"
"23637","124","NSC-760344"
"23638","124","VA11366"
"23639","124","NCGC00165846-01"
"23640","124","NCGC00165846-03"
"23641","124","AX8022765"
"23642","124","LS-156497"
"23643","124","FT-0654783"
"23644","124","C07256"
"23645","124","D08257"
"23646","124","AB00640019-14"
"23647","124","AB00640019_15"
"23648","124","117201-EP2275420A1"
"23649","124","117201-EP2298764A1"
"23650","124","117201-EP2298765A1"
"23651","124","117201-EP2298776A1"
"23652","124","366N669"
"23653","124","A840565"
"23654","124","L001196"
"23655","124","Q416632"
"23656","124","SR-01000759312-5"
"23657","124","BRD-K90789829-003-03-3"
"23658","125","triazolam"
"23659","125","Halcion"
"23660","125","28911-01-5"
"23661","125","Songar"
"23662","125","Clorazolam"
"23663","125","Novidorm"
"23664","125","U-33,030"
"23665","125","DEA No. 2887"
"23666","125","CCRIS 1932"
"23667","125","U 33030"
"23668","125","UNII-1HM943223R"
"23669","125","HSDB 6759"
"23670","125","EINECS 249-307-3"
"23671","125","CHEMBL646"
"23672","125","U-33030"
"23673","125","BRN 1226643"
"23674","125","C17H12Cl2N4"
"23675","125","CHEBI:9674"
"23676","125","JOFWLTCLBGQGBO-UHFFFAOYSA-N"
"23677","125","1HM943223R"
"23678","125","NCGC00168258-01"
"23679","125","Triazolamum"
"23680","125","Novodorm"
"23681","125","Trilam"
"23682","125","Hypnostat"
